"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"488","What unites GLAM? All repositories for human expression #GLAMSLAM2018",FALSE,5,NA,2018-03-01 00:59:46,FALSE,NA,"969014295273947136",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","history2wheeler",3,FALSE,FALSE,NA,NA
"489","RT @AnnIeVnewie: ‘Without Aboriginal culture we have no future’ @GionniDG #GlamSlam2018",FALSE,0,NA,2018-03-01 00:59:35,FALSE,NA,"969014250499796992",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","alana_piper",7,TRUE,FALSE,NA,NA
"490","RT @AnnIeVnewie: ‘Without Aboriginal culture we have no future’ @GionniDG #GlamSlam2018",FALSE,0,NA,2018-03-01 00:59:19,FALSE,NA,"969014183487356928",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sallyturbitt",7,TRUE,FALSE,NA,NA
"491","RT @jinglefrisbee: Thank you Marcus Hughes for reading this piece by  Jacob Boehme in full in this room #glamslam2018 https://t.co/xfn8ZSXj…",FALSE,0,NA,2018-03-01 00:59:10,FALSE,NA,"969014144618840064",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Dr_Costume1",7,TRUE,FALSE,NA,NA
"492","RT @AnnIeVnewie: ‘Without Aboriginal culture we have no future’ @GionniDG #GlamSlam2018",FALSE,0,NA,2018-03-01 00:58:49,FALSE,NA,"969014057335373824",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ellenforsyth",7,TRUE,FALSE,NA,NA
"493","YESSSSSSSSSSSS
Recognise the fact that they are highly trained, passionate &amp; excellent beings who deserve ro be pai… https://t.co/uTd8CCqO19",FALSE,5,NA,2018-03-01 00:58:35,TRUE,NA,"969014000905146368",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jesiathe",3,FALSE,FALSE,NA,NA
"494","""digitisation is not for the sake of digitisation"" is about connecting, educating and learning from community - acc… https://t.co/pcggqYb6B5",FALSE,4,NA,2018-03-01 00:58:32,TRUE,NA,"969013987118469121",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Aus_Digital",4,FALSE,FALSE,NA,NA
"495","RT @AnnIeVnewie: ‘Without Aboriginal culture we have no future’ @GionniDG #GlamSlam2018",FALSE,0,NA,2018-03-01 00:58:28,FALSE,NA,"969013970957840385",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","WrightPaige",7,TRUE,FALSE,NA,NA
"496","‘Without Aboriginal culture we have no future’ @GionniDG #GlamSlam2018",FALSE,4,NA,2018-03-01 00:57:53,FALSE,NA,"969013823020572673",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AnnIeVnewie",7,FALSE,FALSE,NA,NA
"497","@GionniDG says Australia currently well-placed for marriage of Aboriginal wisdom and western science in the canvas/… https://t.co/7Nbca7n7VC",FALSE,4,"GionniDG",2018-03-01 00:57:48,TRUE,NA,"969013802128703488","27842273","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","OzAlleyCat",5,FALSE,FALSE,NA,NA
"498","#Australia has to create the perfect #marriage of #western #science and #Aboriginal #wisdom in order to survive. #glamslam2018",FALSE,4,NA,2018-03-01 00:57:36,FALSE,NA,"969013749871910912",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Dr_Costume1",4,FALSE,FALSE,NA,NA
"499","“I’ve got young people who want a job. I don’t want them to be volunteers. I want to employ them.” 

Yes! Let’s hav… https://t.co/W8dqsTPeaq",FALSE,29,NA,2018-03-01 00:56:55,TRUE,NA,"969013577871847424",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BonnieWildie",10,FALSE,FALSE,NA,NA
"500","Gianni di Gravio: archivists' role is about tracing what has been lost or forgotten from our heritage and culture #glamslam2018",FALSE,2,NA,2018-03-01 00:56:43,FALSE,NA,"969013531604480000",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","alana_piper",0,FALSE,FALSE,NA,NA
"501","We don't want to have young people as volunteers...we want them to be EMPLOYED. @GionniDG tallking about lack of funding. #glamslam2018",FALSE,4,NA,2018-03-01 00:56:33,FALSE,NA,"969013487836971008",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","WrightPaige",1,FALSE,FALSE,NA,NA
"502","RT @jinglefrisbee: Thank you Marcus Hughes for reading this piece by  Jacob Boehme in full in this room #glamslam2018 https://t.co/xfn8ZSXj…",FALSE,0,NA,2018-03-01 00:56:27,FALSE,NA,"969013460783710208",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jesiathe",7,TRUE,FALSE,NA,NA
"503","Time to recycle this tweet from a few years ago https://t.co/AeubWzIXhc #GlamSlam2018",FALSE,5,NA,2018-03-01 00:56:01,FALSE,NA,"969013355154321408",NA,"<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","mikejonesmelb",2,FALSE,FALSE,NA,NA
"504","@GionniDG tells the room to stop voting Liberal! :-) #glamslam2018",FALSE,0,"GionniDG",2018-03-01 00:55:45,FALSE,NA,"969013286590021632","27842273","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","OzAlleyCat",0,FALSE,FALSE,NA,NA
"505","""You want to do the right thing, but not right now"" 
If you're committed to best practice in terms of creating &amp; su… https://t.co/VzcpNvPyhz",FALSE,6,NA,2018-03-01 00:55:28,TRUE,NA,"969013215026794497",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jesiathe",2,FALSE,FALSE,NA,NA
"506","@cap_and_gown We might need to make this the official #colour of next year's #GLAM slam #glamslam2018 #purpleone… https://t.co/NLpnjWEJPE",FALSE,1,"cap_and_gown",2018-03-01 00:55:21,TRUE,NA,"969013184509001728","330879643","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Dr_Costume1",0,FALSE,FALSE,NA,NA
"507","RT @OzAlleyCat: @GionniDG digitisation is an illusion, never replaces original, it’s an adjunct #glamslam2018",FALSE,0,NA,2018-03-01 00:55:02,FALSE,NA,"969013104271962112",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","morethangrass",2,TRUE,FALSE,NA,NA
"508","RT @BonnieWildie: “It’s not our stuff”. We are caring for it on behalf of the community. 

#glamslam2018",FALSE,0,NA,2018-03-01 00:54:58,FALSE,NA,"969013090577629184",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kat13v",1,TRUE,FALSE,NA,NA
"509","@GionniDG digitisation is an illusion, never replaces original, it’s an adjunct #glamslam2018",FALSE,2,"GionniDG",2018-03-01 00:54:49,FALSE,NA,"969013053109841920","27842273","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","OzAlleyCat",2,FALSE,FALSE,NA,NA
"510","GLAM is about bringing a new generation into our cultural institutions. Its not our 'stuff', it belongs to the comm… https://t.co/YfzR23Vb1y",FALSE,7,NA,2018-03-01 00:54:31,TRUE,NA,"969012977218174976",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WrightPaige",3,FALSE,FALSE,NA,NA
"511","RT @alana_piper: Gionni di Gravio: archivists have a role across glam sector, can provide useful wider context to material #glamslam2018",FALSE,0,NA,2018-03-01 00:54:24,FALSE,NA,"969012945869930496",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","morethangrass",2,TRUE,FALSE,NA,NA
"512","RT @jinglefrisbee: Thank you Marcus Hughes for reading this piece by  Jacob Boehme in full in this room #glamslam2018 https://t.co/xfn8ZSXj…",FALSE,0,NA,2018-03-01 00:54:20,FALSE,NA,"969012930007019520",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","alana_piper",7,TRUE,FALSE,NA,NA
"513","Now @GionniDG talking about he opportunities of GLAM and the importance of embracing being hybrid institutions: “le… https://t.co/Y5nhidJdfc",FALSE,4,NA,2018-03-01 00:54:19,TRUE,NA,"969012925380804608",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cfwriter",3,FALSE,FALSE,NA,NA
"514","“It’s not our stuff”. We are caring for it on behalf of the community. 

#glamslam2018",FALSE,5,NA,2018-03-01 00:54:19,FALSE,NA,"969012925024288768",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BonnieWildie",1,FALSE,FALSE,NA,NA
"515","Gionni di Gravio: archivists have a role across glam sector, can provide useful wider context to material #glamslam2018",FALSE,1,NA,2018-03-01 00:54:11,FALSE,NA,"969012893080408064",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","alana_piper",2,FALSE,FALSE,NA,NA
"516","@GionniDG says no problems selling concept of GLAM — but we need to change thought of the separateness to that we’r… https://t.co/tD33fPbkkE",FALSE,2,"GionniDG",2018-03-01 00:54:10,TRUE,NA,"969012888013647872","27842273","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","OzAlleyCat",0,FALSE,FALSE,NA,NA
"517","RT @jinglefrisbee: Thank you Marcus Hughes for reading this piece by  Jacob Boehme in full in this room #glamslam2018 https://t.co/xfn8ZSXj…",FALSE,0,NA,2018-03-01 00:53:45,FALSE,NA,"969012782493396992",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sallyturbitt",7,TRUE,FALSE,NA,NA
"518","RT @jinglefrisbee: Thank you Marcus Hughes for reading this piece by  Jacob Boehme in full in this room #glamslam2018 https://t.co/xfn8ZSXj…",FALSE,0,NA,2018-03-01 00:53:31,FALSE,NA,"969012722682572801",NA,"<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","mikejonesmelb",7,TRUE,FALSE,NA,NA
"519","GLAM orgs are repositories or places of human expression has descended and we are the caretakers. We care for it on… https://t.co/n1XHwNtlJU",FALSE,8,NA,2018-03-01 00:53:26,TRUE,NA,"969012701727899648",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sallyturbitt",11,FALSE,FALSE,NA,NA
"520","Thank you Marcus Hughes for reading this piece by  Jacob Boehme in full in this room #glamslam2018… https://t.co/q8pu3Vm0aa",FALSE,5,NA,2018-03-01 00:52:37,TRUE,NA,"969012496047620096",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","jinglefrisbee",7,FALSE,FALSE,NA,NA
"521","Marcus Hughes - #blackfella - you want to do the right thing yeah? #whitefella - of course #blackfella - just not r… https://t.co/aiJTXOG3di",FALSE,2,NA,2018-03-01 00:51:59,TRUE,NA,"969012338505351168",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","alana_piper",2,FALSE,FALSE,NA,NA
"522","RT @ellenforsyth: Jacob Boehme keynote of relevance for #glamslam2018 being shared by #marcushughes https://t.co/G6PdyQPkeA with lots of qu…",FALSE,0,NA,2018-03-01 00:51:38,FALSE,NA,"969012250060075008",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","OzAlleyCat",4,TRUE,FALSE,NA,NA
"523","RT @BonnieWildie: Discussion of this piece by the GLAM WTF panel #glamslam2018  https://t.co/wQ4SuEkN4d",FALSE,0,NA,2018-03-01 00:51:30,FALSE,NA,"969012218556633088",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","OzAlleyCat",1,TRUE,FALSE,NA,NA
"524","Feeling decidedly unGLAM due to reaction to ibuprofen so keep up the #glamslam2018 tweets",FALSE,0,NA,2018-03-01 00:50:54,FALSE,NA,"969012066567663616",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","morethangrass",0,FALSE,FALSE,NA,NA
"525","RT @ozda: When #glamslam2018 trends and you immediately head for YouTube. #prince

https://t.co/SwkEvgB7TL",FALSE,0,NA,2018-03-01 00:50:16,FALSE,NA,"969011906009743360",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cap_and_gown",2,TRUE,FALSE,NA,NA
"526","RT @ellenforsyth: Jacob Boehme keynote of relevance for #glamslam2018 being shared by #marcushughes https://t.co/G6PdyQPkeA with lots of qu…",FALSE,0,NA,2018-03-01 00:50:11,FALSE,NA,"969011884564213760",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cap_and_gown",4,TRUE,FALSE,NA,NA
"527","RT @ellenforsyth: Jacob Boehme keynote of relevance for #glamslam2018 being shared by #marcushughes https://t.co/G6PdyQPkeA with lots of qu…",FALSE,0,NA,2018-03-01 00:49:20,FALSE,NA,"969011672445677568",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","alana_piper",4,TRUE,FALSE,NA,NA
"528","RT @ellenforsyth: Jacob Boehme keynote of relevance for #glamslam2018 being shared by #marcushughes https://t.co/G6PdyQPkeA with lots of qu…",FALSE,0,NA,2018-03-01 00:49:12,FALSE,NA,"969011636840275968",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","WrightPaige",4,TRUE,FALSE,NA,NA
"529","Discussion of this piece by the GLAM WTF panel #glamslam2018  https://t.co/wQ4SuEkN4d",FALSE,3,NA,2018-03-01 00:48:07,FALSE,NA,"969011363837239298",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BonnieWildie",1,FALSE,FALSE,NA,NA
"530","Jacob Boehme keynote of relevance for #glamslam2018 being shared by #marcushughes https://t.co/G6PdyQPkeA with lots… https://t.co/F3dhSTwg2q",FALSE,5,NA,2018-03-01 00:48:00,TRUE,NA,"969011337861914625",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ellenforsyth",4,FALSE,FALSE,NA,NA
"531","When #glamslam2018 trends and you immediately head for YouTube. #prince

https://t.co/SwkEvgB7TL",FALSE,2,NA,2018-03-01 00:47:42,FALSE,NA,"969011261961773056",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ozda",2,FALSE,FALSE,NA,NA
"532","White man asks Marcus Hughes to condense 70,000 years of rich, complex history and 220 years of oppressive colonisa… https://t.co/3CpfnuKIhw",FALSE,5,NA,2018-03-01 00:47:41,TRUE,NA,"969011255229870081",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","alana_piper",4,FALSE,FALSE,NA,NA
"533","RT @cfwriter: The glorious potential of #IIIF from Sarah Ogilvie at #GLAMSLAM2018 https://t.co/f0Nxdj9FKn",FALSE,0,NA,2018-03-01 00:47:15,FALSE,NA,"969011147415347200",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MuseumsAtMQ",2,TRUE,FALSE,NA,NA
"534","Marcus Hughes has the room captivated talking about how First Nations Peoples are survivors. They have often been e… https://t.co/Hj7uAjq3DR",FALSE,8,NA,2018-03-01 00:47:01,TRUE,NA,"969011089613598720",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","WrightPaige",5,FALSE,FALSE,NA,NA
"535","RT @cap_and_gown: Hands up who think the arts provides a richer and more meaningful life? #glamslam2018 https://t.co/dwTj0vxKVw",FALSE,0,NA,2018-03-01 00:47:00,FALSE,NA,"969011083984781312",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","bestqualitycrab",20,TRUE,FALSE,NA,NA
"536","Marcus Hughes from @maasmuseum now repudiating the idea of GLAM as a safe space but telling truth about exploitatio… https://t.co/JiYjpoHkYz",FALSE,33,"jinglefrisbee",2018-03-01 00:46:00,TRUE,"969007852441358337","969010834058887169","401155906","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","jinglefrisbee",16,FALSE,FALSE,NA,NA
"537","RT @sallyturbitt: Wild Australia: reliving the shocking story of Indigenous slave-performers https://t.co/dAVsOl0bgy #glamslam2018",FALSE,0,NA,2018-03-01 00:45:57,FALSE,NA,"969010820746067969",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","alana_piper",4,TRUE,FALSE,NA,NA
"538","Marcus Hughes bringing up this piece and discussing #glam as a colonising force #INDIGENOUS https://t.co/Q9ZP2URSoB #glamslam2018",FALSE,9,NA,2018-03-01 00:45:44,FALSE,NA,"969010766958379008",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","alana_piper",8,FALSE,FALSE,NA,NA
"539","RT @sallyturbitt: Wild Australia: reliving the shocking story of Indigenous slave-performers https://t.co/dAVsOl0bgy #glamslam2018",FALSE,0,NA,2018-03-01 00:45:34,FALSE,NA,"969010723295604736",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","bestqualitycrab",4,TRUE,FALSE,NA,NA
"540","Hughes: reading a story which notes that ATSI were first international arts touring groups for Australia as the nat… https://t.co/xaLZ6K9VZj",FALSE,1,NA,2018-03-01 00:45:33,TRUE,NA,"969010721194299392",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","OzAlleyCat",0,FALSE,FALSE,NA,NA
"541","RT @cap_and_gown: Hands up who think the arts provides a richer and more meaningful life? #glamslam2018 https://t.co/dwTj0vxKVw",FALSE,0,NA,2018-03-01 00:44:33,FALSE,NA,"969010466302210048",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cap_and_gown",20,TRUE,FALSE,NA,NA
"542","RT @Dr_Costume1: Dat me up the back #glamslam2018 #Love the #arts https://t.co/Bm97omOnPj",FALSE,0,NA,2018-03-01 00:44:27,FALSE,NA,"969010441035935744",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cap_and_gown",1,TRUE,FALSE,NA,NA
"543","RT @OzAlleyCat: Hughes: mentions that @maasmuseum has some 1,500 glass plates of images of unidentified ATSI people #glamslam2018",FALSE,0,NA,2018-03-01 00:44:23,FALSE,NA,"969010427060412416",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cfwriter",1,TRUE,FALSE,NA,NA
"544","RT @sallyturbitt: Wild Australia: reliving the shocking story of Indigenous slave-performers https://t.co/dAVsOl0bgy #glamslam2018",FALSE,0,NA,2018-03-01 00:44:18,FALSE,NA,"969010403324805120",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cfwriter",4,TRUE,FALSE,NA,NA
"545","Moving reflection from Marcus Hughes during glamwtf #GlamSlam2018",FALSE,3,NA,2018-03-01 00:44:12,FALSE,NA,"969010380490985472",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AnnIeVnewie",0,FALSE,FALSE,NA,NA
"546","RT @sallyturbitt: Wild Australia: reliving the shocking story of Indigenous slave-performers https://t.co/dAVsOl0bgy #glamslam2018",FALSE,0,NA,2018-03-01 00:44:12,FALSE,NA,"969010379920621568",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","UTSArtgal",4,TRUE,FALSE,NA,NA
"547","RT @WrightPaige: Check out this: https://t.co/zwrRhLv8u4  #glamslam2018",FALSE,0,NA,2018-03-01 00:43:34,FALSE,NA,"969010222155968512",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","morethangrass",3,TRUE,FALSE,NA,NA
"548","Wild Australia: reliving the shocking story of Indigenous slave-performers https://t.co/dAVsOl0bgy #glamslam2018",FALSE,5,NA,2018-03-01 00:43:17,FALSE,NA,"969010149087109120",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sallyturbitt",4,FALSE,FALSE,NA,NA
"549","RT @alana_piper: GLAM WTF panel - Julia Mant pioneered line 'even the archives sometimes need a shredder' classic! #glamslam2018",FALSE,0,NA,2018-03-01 00:42:40,FALSE,NA,"969009992647897088",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","morethangrass",5,TRUE,FALSE,NA,NA
"550","Hughes: mentions that @maasmuseum has some 1,500 glass plates of images of unidentified ATSI people #glamslam2018",FALSE,2,NA,2018-03-01 00:42:13,FALSE,NA,"969009882396483584",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","OzAlleyCat",1,FALSE,FALSE,NA,NA
"551","RT @WrightPaige: Be aware of the impact of despecialisation in the sector!! Big GLAM issue. #glamslam2018",FALSE,0,NA,2018-03-01 00:41:15,FALSE,NA,"969009638778613760",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","morethangrass",6,TRUE,FALSE,NA,NA
"552","RT @WrightPaige: Hews: When you release control you open yourself up to new opportunities. #glamslam2018",FALSE,0,NA,2018-03-01 00:40:42,FALSE,NA,"969009497539690498",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>","lyndakelly61",3,TRUE,FALSE,NA,NA
"553","RT @sallyturbitt: Shout out to @ausarchivists for coining the term GLAM, ""they added the G and some sparkle"" <ed><U+00A0><U+00BD><ed><U+00B8><U+0080>#glamslam2018",FALSE,0,NA,2018-03-01 00:40:07,FALSE,NA,"969009353821794304",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Aus_Digital",5,TRUE,FALSE,NA,NA
"554","(Calling out what the issue is, not naming and shaming.) #glamslam2018",FALSE,1,"jesiathe",2018-03-01 00:39:52,FALSE,"969008689964187648","969009289644843008","40198778","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jesiathe",0,FALSE,FALSE,NA,NA
"555","RT @WrightPaige: Hews: When you release control you open yourself up to new opportunities. #glamslam2018",FALSE,0,NA,2018-03-01 00:39:49,FALSE,NA,"969009275598094336",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Dr_Costume1",3,TRUE,FALSE,NA,NA
"556","Hughes: newbie to GLAM, background in arts organisations and small arts organisations #glamslam2018",FALSE,0,NA,2018-03-01 00:38:51,FALSE,NA,"969009032324198400",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","OzAlleyCat",0,FALSE,FALSE,NA,NA
"557","RT @WrightPaige: Hews: When you release control you open yourself up to new opportunities. #glamslam2018",FALSE,0,NA,2018-03-01 00:38:32,FALSE,NA,"969008952875732992",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cfwriter",3,TRUE,FALSE,NA,NA
"558","Hews: When you release control you open yourself up to new opportunities. #glamslam2018",FALSE,5,NA,2018-03-01 00:38:06,FALSE,NA,"969008846235607040",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","WrightPaige",3,FALSE,FALSE,NA,NA
